delay_us,median,min,max,sat_px
2500.88,179.0,179,179,0
2505.75,179.0,179,179,0
2510.62,179.0,179,179,0
2515.5,179.0,179,179,0
2520.38,179.0,179,179,0
2525.25,179.0,179,179,0
2530.12,179.0,179,179,0
2535.0,179.0,178,179,0
2539.88,179.0,179,179,0
2544.75,179.0,179,179,0
2549.62,179.0,179,179,0
2554.5,179.0,179,179,0
2559.38,179.0,178,179,0
2564.25,179.0,179,179,0
2569.12,179.0,179,179,0
2574.0,179.0,178,179,0
2578.88,179.0,179,179,0
2583.75,179.0,179,179,0
2588.62,179.0,179,179,0
2593.5,179.0,178,179,0
2598.38,179.0,179,179,0
2603.25,179.0,178,179,0
2608.12,179.0,179,179,0
2613.0,179.0,178,179,0
2617.88,179.0,179,179,0
2622.75,179.0,179,179,0
2627.62,179.0,179,179,0
2632.5,179.0,179,179,0
2637.38,179.0,178,179,0
2642.25,179.0,178,179,0
2647.12,179.0,178,179,0
2652.0,179.0,179,179,0
2656.88,179.0,179,179,0
2661.75,179.0,179,179,0
2666.62,179.0,179,179,0
2671.5,179.0,179,179,0
2676.38,179.0,179,179,0
2681.25,179.0,179,179,0
2686.12,179.0,179,179,0
2691.0,179.0,179,179,0
2695.88,179.0,179,179,0
2700.75,179.0,179,179,0
2705.62,179.0,179,179,0
2710.5,179.0,179,179,0
2715.38,179.0,179,179,0
2720.25,179.0,179,179,0
2725.12,179.0,179,179,0
2730.0,179.0,178,179,0
2734.88,179.0,178,179,0
2739.75,199.0,193,208,0
2744.62,255.0,248,268,0
2749.5,285.5,283,289,0
2754.38,290.5,282,292,0
2759.25,286.0,283,292,0
2764.12,284.0,283,292,0
2769.0,283.5,283,291,0
2773.88,284.0,283,286,0
2778.75,283.0,282,284,0
2783.62,282.5,281,283,0
2788.5,282.0,281,284,0
2793.38,282.0,281,283,0
2798.25,282.0,281,283,0
2803.12,282.0,282,283,0
2808.0,282.0,281,282,0
2812.88,281.0,280,282,0
2817.75,281.0,280,282,0
2822.62,280.5,280,282,0
2827.5,280.5,280,281,0
2832.38,280.0,279,282,0
2837.25,280.0,279,281,0
2842.12,280.0,279,281,0
2847.0,280.0,280,281,0
2851.88,280.0,279,280,0
2856.75,279.0,279,280,0
2861.62,279.5,279,280,0
2866.5,279.0,279,279,0
2871.38,278.0,278,279,0
2876.25,278.0,278,279,0
2881.12,278.5,278,279,0
2886.0,278.0,277,278,0
2890.88,278.0,277,279,0
2895.75,278.0,277,278,0
2900.62,277.0,276,278,0
2905.5,277.0,275,278,0
2910.38,276.0,276,277,0
2915.25,276.0,275,277,0
2920.12,276.0,276,277,0
2925.0,276.0,275,277,0
2929.88,275.0,275,275,0
2934.75,275.0,275,276,0
2939.62,275.5,275,276,0
2944.5,274.5,274,275,0
2949.38,275.0,274,276,0
2954.25,274.5,273,275,0
2959.12,275.0,274,275,0
2964.0,274.0,273,274,0
2968.88,274.0,273,275,0
2973.75,274.0,273,275,0
2978.62,273.0,273,274,0
2983.5,273.0,273,274,0
2988.38,273.0,273,274,0
2993.25,273.0,273,274,0
2998.12,273.0,272,273,0
3003.0,272.0,272,273,0
3007.88,272.0,271,272,0
3012.75,272.0,271,272,0
3017.62,272.0,271,273,0
3022.5,272.5,272,273,0
3027.38,271.5,271,272,0
3032.25,271.0,271,272,0
3037.12,272.0,271,272,0
3042.0,271.0,270,272,0
3046.88,271.0,271,271,0
3051.75,271.0,270,271,0
3056.62,269.0,269,270,0
3061.5,268.5,268,269,0
3066.38,268.0,268,269,0
3071.25,268.0,267,268,0
3076.12,267.0,267,268,0
3081.0,267.0,266,268,0
3085.88,265.0,264,266,0
3090.75,265.0,264,265,0
3095.62,264.0,263,264,0
3100.5,262.0,261,263,0
3105.38,260.0,259,260,0
3110.25,259.0,259,260,0
3115.12,254.0,253,255,0
3120.0,249.5,249,250,0
3124.88,249.0,249,250,0
3129.75,237.5,235,241,0
3134.62,224.0,223,227,0
3139.5,223.0,223,224,0
3144.38,214.5,212,219,0
3149.25,196.0,194,199,0
3154.12,193.0,193,194,0
3159.0,189.0,187,192,0
3163.88,175.5,172,180,0
3168.75,171.0,171,171,0
3173.62,170.5,170,171,0
3178.5,168.0,167,168,0
3183.38,167.0,166,167,0
3188.25,167.0,166,167,0
3193.12,166.0,165,166,0
3198.0,165.0,165,165,0
3202.88,165.0,165,165,0
3207.75,165.0,164,165,0
3212.62,164.0,164,164,0
3217.5,164.0,164,165,0
3222.38,164.0,164,164,0
3227.25,164.0,164,164,0
3232.12,164.0,164,164,0
3237.0,164.0,164,164,0
3241.88,164.0,164,164,0
3246.75,164.0,164,164,0
3251.62,164.0,164,164,0
3256.5,164.0,164,164,0
3261.38,164.0,164,164,0
3266.25,164.0,164,164,0
3271.12,164.0,164,165,0
3276.0,164.0,164,165,0
3280.88,164.0,164,165,0
3285.75,164.0,164,165,0
3290.62,164.0,164,164,0
3295.5,164.0,164,165,0
3300.38,165.0,164,165,0
3305.25,165.0,164,165,0
3310.12,164.0,164,165,0
3315.0,164.0,164,165,0
3319.88,164.5,164,165,0
3324.75,164.0,164,165,0
3329.62,164.0,164,165,0
3334.5,164.0,164,165,0
3339.38,164.0,164,165,0
3344.25,164.5,164,165,0
3349.12,165.0,164,165,0
3354.0,165.0,164,165,0
3358.88,164.5,164,165,0
3363.75,164.5,161,210,0
3368.62,588.0,514,670,0
3373.5,906.0,900,910,0
3378.38,905.5,901,909,0
3383.25,908.0,904,914,0
3388.12,909.0,908,919,0
3393.0,889.0,794,900,0
3397.88,538.0,412,593,0
3402.75,249.5,228,282,0
3407.62,208.5,205,219,0
3412.5,186.5,184,189,0
3417.38,178.0,177,179,0
3422.25,174.0,173,175,0
3427.12,171.0,171,172,0
3432.0,170.0,169,170,0
3436.88,168.0,168,169,0
3441.75,167.0,167,167,0
3446.62,167.0,166,167,0
3451.5,166.0,166,166,0
3456.38,166.0,165,166,0
3461.25,165.0,165,166,0
3466.12,165.0,165,165,0
3471.0,165.0,165,165,0
3475.88,165.0,165,165,0
3480.75,165.0,165,165,0
3485.62,165.0,164,165,0
3490.5,165.0,164,165,0
3495.38,164.5,164,165,0
3500.25,165.0,164,165,0
3505.12,164.0,164,165,0
3510.0,165.0,164,165,0
3514.88,165.0,164,165,0
3519.75,165.0,164,165,0
3524.62,165.0,165,165,0
3529.5,165.0,165,165,0
3534.38,165.0,165,165,0
3539.25,165.0,165,165,0
3544.12,165.0,165,165,0
3549.0,165.0,165,166,0
3553.88,165.0,165,166,0
3558.75,166.0,165,166,0
3563.62,165.0,165,166,0
3568.5,165.0,165,166,0
3573.38,165.5,165,166,0
3578.25,166.0,165,166,0
3583.12,166.0,166,166,0
3588.0,166.0,166,166,0
3592.88,166.0,166,166,0
3597.75,166.0,166,167,0
3602.62,167.0,166,167,0
3607.5,167.0,167,167,0
3612.38,167.0,167,167,0
3617.25,167.0,167,167,0
3622.12,167.0,167,167,0
3627.0,167.0,167,168,0
3631.88,167.5,167,168,0
3636.75,168.0,168,168,0
3641.62,168.0,168,168,0
3646.5,168.0,168,168,0
3651.38,168.0,168,169,0
3656.25,168.5,168,169,0
3661.12,169.0,168,169,0
3666.0,169.0,169,169,0
3670.88,169.0,169,169,0
3675.75,169.0,169,170,0
3680.62,169.0,169,170,0
3685.5,169.5,169,170,0
3690.38,170.0,170,170,0
3695.25,170.0,170,170,0
3700.12,170.0,170,170,0
3705.0,170.0,170,170,0
3709.88,170.5,170,171,0
3714.75,170.5,170,171,0
3719.62,171.0,171,171,0
3724.5,171.0,171,172,0
3729.38,171.0,171,172,0
3734.25,171.0,171,171,0
3739.12,172.0,171,172,0
3744.0,172.0,171,172,0
3748.88,172.0,172,172,0
3753.75,172.0,172,172,0
3758.62,172.0,172,172,0
3763.5,172.0,172,173,0
3768.38,173.0,172,173,0
3773.25,173.0,173,173,0
3778.12,173.0,173,173,0
3783.0,173.0,173,173,0
3787.88,173.0,173,174,0
3792.75,174.0,173,174,0
3797.62,174.0,173,174,0
3802.5,174.0,174,174,0
3807.38,174.0,174,174,0
3812.25,174.0,174,175,0
3817.12,174.5,174,175,0
3822.0,174.0,174,175,0
3826.88,175.0,174,175,0
3831.75,175.0,174,175,0
3836.62,175.0,174,175,0
3841.5,175.0,175,175,0
3846.38,175.0,175,176,0
3851.25,175.0,175,175,0
3856.12,176.0,175,176,0
3861.0,175.0,175,176,0
3865.88,175.5,175,176,0
3870.75,176.0,175,176,0
3875.62,176.0,176,176,0
3880.5,176.0,176,176,0
3885.38,176.0,176,176,0
3890.25,176.0,176,176,0
3895.12,176.0,175,176,0
3900.0,176.0,176,176,0
3904.88,176.0,176,176,0
3909.75,176.0,175,176,0
3914.62,176.0,176,176,0
3919.5,176.0,176,176,0
3924.38,176.0,176,176,0
3929.25,176.0,176,176,0
3934.12,176.0,176,176,0
3939.0,176.0,176,176,0
3943.88,176.0,176,176,0
3948.75,176.0,176,176,0
3953.62,176.0,176,176,0
3958.5,176.0,176,176,0
3963.38,176.0,176,176,0
3968.25,176.0,176,176,0
3973.12,176.0,176,176,0
3978.0,176.0,176,176,0
3982.88,176.0,175,176,0
3987.75,176.0,176,176,0
3992.62,176.0,176,176,0
3997.5,176.0,175,176,0
5703.75,177.0,177,177,0
5708.62,177.0,176,177,0
5713.5,177.0,176,177,0
5718.38,177.0,176,177,0
5723.25,177.0,176,177,0
5728.12,177.0,176,177,0
5733.0,177.0,176,177,0
5737.88,177.0,176,177,0
5742.75,177.0,176,177,0
5747.62,177.0,177,177,0
5752.5,177.0,176,177,0
5757.38,177.0,177,177,0
5762.25,177.0,176,177,0
5767.12,176.5,176,177,0
5772.0,177.0,177,177,0
5776.88,177.0,176,177,0
5781.75,177.0,176,177,0
5786.62,177.0,176,177,0
5791.5,177.0,176,177,0
5796.38,177.0,176,177,0
5801.25,177.0,176,177,0
5806.12,177.0,176,177,0
5811.0,177.0,177,177,0
5815.88,177.0,176,177,0
5820.75,177.0,176,177,0
5825.62,177.0,176,177,0
5830.5,177.0,176,177,0
5835.38,177.0,176,177,0
5840.25,176.5,176,177,0
5845.12,177.0,177,177,0
5850.0,177.0,177,177,0
5854.88,177.0,177,177,0
5859.75,177.0,176,177,0
5864.62,177.0,177,177,0
5869.5,177.0,177,177,0
5874.38,177.0,176,177,0
5879.25,177.0,176,177,0
5884.12,177.0,176,177,0
5889.0,177.0,177,177,0
5893.88,177.0,177,177,0
5898.75,177.0,177,178,0
5903.62,177.5,177,178,0
5908.5,177.0,177,178,0
5913.38,177.0,177,178,0
5918.25,178.0,177,178,0
5923.12,177.0,177,178,0
5928.0,177.5,177,178,0
5932.88,177.5,177,178,0
5937.75,177.0,177,178,0
5942.62,177.5,177,178,0
5947.5,177.0,177,178,0
5952.38,177.5,177,178,0
5957.25,177.0,177,178,0
5962.12,177.0,177,177,0
5967.0,178.0,177,178,0
5971.88,177.5,177,178,0
5976.75,177.0,177,178,0
5981.62,177.5,177,178,0
5986.5,177.5,177,178,0
5991.38,177.0,177,178,0
5996.25,177.0,177,178,0
6001.12,177.0,177,178,0
6006.0,178.0,177,178,0
6010.88,177.5,177,178,0
6015.75,177.0,177,178,0
6020.62,177.0,177,178,0
6025.5,177.5,177,178,0
6030.38,178.0,177,178,0
6035.25,178.0,177,178,0
6040.12,177.0,177,178,0
6045.0,178.0,177,178,0
6049.88,178.0,177,178,0
6054.75,177.0,177,178,0
