delay_us,median,min,max,sat_px
2500.88,178.0,178,178,0
2505.75,178.0,178,178,0
2510.62,178.0,178,178,0
2515.5,178.0,178,178,0
2520.38,178.0,178,178,0
2525.25,178.0,178,178,0
2530.12,178.0,178,178,0
2535.0,178.0,178,178,0
2539.88,178.0,178,178,0
2544.75,178.0,178,178,0
2549.62,178.0,178,178,0
2554.5,178.0,178,179,0
2559.38,178.0,178,178,0
2564.25,178.0,178,179,0
2569.12,178.0,178,178,0
2574.0,178.0,178,178,0
2578.88,178.0,178,178,0
2583.75,178.0,178,178,0
2588.62,178.0,178,178,0
2593.5,178.0,178,178,0
2598.38,178.0,177,178,0
2603.25,178.0,178,178,0
2608.12,178.0,178,178,0
2613.0,178.0,178,178,0
2617.88,178.0,178,178,0
2622.75,178.0,178,178,0
2627.62,178.0,178,178,0
2632.5,178.0,178,178,0
2637.38,178.0,178,178,0
2642.25,178.0,178,178,0
2647.12,178.0,178,178,0
2652.0,178.0,178,178,0
2656.88,178.0,178,178,0
2661.75,178.0,178,178,0
2666.62,178.0,178,178,0
2671.5,178.0,178,178,0
2676.38,178.0,178,178,0
2681.25,178.0,178,178,0
2686.12,178.0,178,178,0
2691.0,178.0,178,178,0
2695.88,178.0,178,178,0
2700.75,178.0,178,178,0
2705.62,178.0,178,178,0
2710.5,178.0,178,178,0
2715.38,178.0,178,178,0
2720.25,178.0,178,178,0
2725.12,178.0,178,178,0
2730.0,178.0,178,178,0
2734.88,178.0,178,178,0
2739.75,201.0,192,208,0
2744.62,259.0,252,272,0
2749.5,285.5,277,287,0
2754.38,285.0,282,289,0
2759.25,288.0,282,291,0
2764.12,282.5,282,287,0
2769.0,282.5,282,289,0
2773.88,282.0,281,283,0
2778.75,281.5,280,282,0
2783.62,281.0,280,282,0
2788.5,281.0,280,282,0
2793.38,281.0,280,282,0
2798.25,280.0,280,281,0
2803.12,280.0,279,282,0
2808.0,279.5,279,281,0
2812.88,280.0,279,281,0
2817.75,279.0,279,280,0
2822.62,279.0,279,280,0
2827.5,279.0,278,280,0
2832.38,279.0,278,280,0
2837.25,279.0,278,280,0
2842.12,278.0,277,279,0
2847.0,278.0,277,279,0
2851.88,278.0,277,279,0
2856.75,278.0,277,278,0
2861.62,277.0,277,278,0
2866.5,277.0,276,278,0
2871.38,277.0,276,278,0
2876.25,276.5,275,277,0
2881.12,276.0,276,277,0
2886.0,276.0,275,276,0
2890.88,275.5,275,276,0
2895.75,276.0,275,277,0
2900.62,276.0,275,276,0
2905.5,275.0,275,275,0
2910.38,274.5,274,275,0
2915.25,274.0,274,275,0
2920.12,274.0,273,274,0
2925.0,274.0,274,275,0
2929.88,274.0,273,275,0
2934.75,273.5,273,275,0
2939.62,273.0,273,274,0
2944.5,273.0,272,273,0
2949.38,273.0,272,274,0
2954.25,273.0,272,273,0
2959.12,272.5,272,273,0
2964.0,272.0,271,273,0
2968.88,272.0,271,273,0
2973.75,272.0,271,273,0
2978.62,272.0,271,273,0
2983.5,271.0,271,272,0
